Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604703481
Base Time Fractional,.738640240
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
84,0.01182777807117,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8299989104271,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.161897900
85,0.01236179191619,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8399745821953,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.245632020
86,0.01290072128177,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8499606251717,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.329384160
87,0.01344334799796,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8599328398705,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.413130060
88,0.01399112958461,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8699290752411,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.496872240
89,0.01454175170511,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8799076080322,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.580621400
90,0.01509533356875,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8899017572403,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.664376460
91,0.01565078832209,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8998425006866,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.748099060
92,0.01621147245169,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9098169207573,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.831836220
93,0.01677483506501,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9197941422462,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.915569400
94,0.01734115928411,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9297789335251,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.999323500
95,0.01791279762983,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9398063421249,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.083067720
96,0.01848423108459,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9497926235199,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.166798360
97,0.01905822195113,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9597623944283,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.250543860
98,0.0196343306452,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9697347283363,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.334289100
99,0.02021074667573,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9796863198280,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.418034100
100,0.02079122141004,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9896627664566,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.501779700
101,0.02137397602201,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9996455311775,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.585524020
102,0.02197783626616,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0099583864212,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.669245440
103,0.02256458811462,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0199457406998,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.752973740
104,0.02315310761333,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0299316644669,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.836717300
105,0.02374314330518,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0399154424667,Volt DC,10,T,2W,F,F,11/06/2020,22:58:24,.920450980
106,0.02433426678181,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0499051809311,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.004181660
107,0.02492683753371,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0598773956299,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.087910840
108,0.02551954612136,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0698240995407,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.171657420
109,0.02611467428505,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0797984600067,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.255414820
110,0.02671174146235,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0897830724716,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.339172060
111,0.02730999514461,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0997636318207,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.422912580
112,0.02791215106845,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1097829341888,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.506644000
113,0.02851263061166,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1197571754456,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.590377480
114,0.02911518886685,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1297401189804,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.674102320
115,0.02971784584224,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1397110223770,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.757842820
116,0.03031997010112,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1496596336365,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.841572900
117,0.03092478215694,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1596362590790,Volt DC,10,T,2W,F,F,11/06/2020,22:58:25,.925322780
118,0.03153085708618,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1696187257767,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.009081840
