Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604700246
Base Time Fractional,.759171900
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
84,0.008775847032666,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.8297634720802,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.993778040
85,0.009269044734538,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.8397269845009,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.077523040
86,0.009769598953426,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.8497012257576,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.161278820
87,0.01027608476579,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.8596633076668,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.245038440
88,0.01081253774464,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8699527978897,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.563161200
89,0.01133209560066,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8799291849136,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.646926440
90,0.01185615640134,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8899152874947,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.730643960
91,0.01238377392292,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8998558521271,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.814386140
92,0.01291811838746,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9098381400108,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.898122100
93,0.01345629617572,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9198171496391,Volt DC,10,T,2W,F,F,11/06/2020,22:04:34,.981869340
94,0.01399885676801,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9297923445702,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.065633780
95,0.01454834546894,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9398283958435,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.149388520
96,0.01509811915457,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9498097896576,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.233105120
